dataset,title,accessURL,mediaType,dist_title,byteSize,issued,modified,theme
https://datos.madrid.es/egob/catalogo/300726-0-encuesta-datos-abiertos-Madrid,Encuesta de uso del Portal de Datos Abiertos del Ayuntamiento de Madrid,https://datos.madrid.es/egob/catalogo/300726-0-encuesta-datos-abiertos-Madrid.csv,text/csv,Encuesta 2024,20480,2024-12-04T11:18:49.000000,2024-12-04T11:19:02.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300725-0-codigo-buenas-prácticas,Código de buenas prácticas del Ayuntamiento de Madrid,https://datos.madrid.es/egob/catalogo/300725-0-codigo-buenas-prácticas.csv,text/csv,Código de buenas prácticas del Ayuntamiento de Madrid,43008,2024-11-29T09:16:13.000000,2024-12-10T12:11:40.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300708-0-encuesta-laboratorio-salud,Encuesta de satisfacción realizada entre las personas que utilizan los servicios analíticos del Laboratorio Municipal de Salud Pública 2023,https://datos.madrid.es/egob/catalogo/300708-0-encuesta-laboratorio-salud.csv,text/csv,Encuesta 2023. Resultados de la encuesta,17408,2024-10-17T13:39:57.000000,2024-10-17T13:40:39.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300708-0-encuesta-laboratorio-salud,Encuesta de satisfacción realizada entre las personas que utilizan los servicios analíticos del Laboratorio Municipal de Salud Pública 2023,https://datos.madrid.es/egob/catalogo/300708-2-encuesta-laboratorio-salud.csv,text/csv,Encuesta 2023. Diseño de registro,1024,2024-10-17T13:39:57.000000,2024-10-17T13:40:39.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300706-0-participación ciudadana,Miembros y colaboradores de la comunidad The Participatory Group,https://datos.madrid.es/egob/catalogo/300706-0-participación ciudadana.csv,text/csv,"""The Participatory Group""",2048,2024-09-09T14:53:32.000000,2024-09-09T14:53:40.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300702-0-satisfacción-archivo-villa,Estudio de satisfacción de las personas usuarias del Archivo de Villa,https://datos.madrid.es/egob/catalogo/300702-1-satisfacción-archivo-villa.csv,text/csv,2023,25600,2024-08-07T16:46:38.000000,2024-10-14T08:23:01.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300701-0-empleo-oep,Ofertas de Empleo Público del Ayuntamiento de Madrid y sus organismos autónomos,https://datos.madrid.es/egob/catalogo/300701-0-empleo-oep.csv,text/csv,Oferta de empleo público 2018-2023,93184,2024-08-05T14:16:00.000000,2024-08-05T14:16:35.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300698-0-evaluación-plan-formación,Evaluación del Plan de Formación del Ayuntamiento de Madrid,https://datos.madrid.es/egob/catalogo/300698-0-evaluación-plan-formación.csv,text/csv,Evaluación del Plan de Formación 2023,140288,2024-06-10T12:36:33.000000,2024-08-26T12:55:34.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300696-0-ejecución-plan-formación,Ejecución del plan de formación del Ayuntamiento de Madrid,https://datos.madrid.es/egob/catalogo/300696-0-ejecución-plan-formación.csv,text/csv,Ejecución del Plan de Formación 2024,1024,2024-06-10T10:26:13.000000,2024-12-12T12:23:18.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300687-0-plantilla-estabilizacion,Plantilla municipal: procesos selectivos de estabilización,https://datos.madrid.es/egob/catalogo/300687-0-plantilla-estabilizacion.csv,text/csv,Procesos de estabilización,34816,2024-05-20T13:34:09.000000,2024-12-02T11:19:19.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300685-0-empleo-mentoring,Mentoring,https://datos.madrid.es/egob/catalogo/300685-0-empleo-mentoring.csv,text/csv,Mentores,5120,2024-07-30T12:11:11.000000,2024-07-30T13:06:11.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300685-0-empleo-mentoring,Mentoring,https://datos.madrid.es/egob/catalogo/300685-2-empleo-mentoring.csv,text/csv,Mentees (mentorizados),8192,2024-07-30T12:11:11.000000,2024-07-30T13:06:11.000000,http://datos.gob.es/kos/sector-publico/sector/empleo
https://datos.madrid.es/egob/catalogo/300683-0-estudio-museos-exposiciones,Estudio de satisfacción de las personas usuarias de los museos y exposiciones municipales,https://datos.madrid.es/egob/catalogo/300683-0-estudio-museos-exposiciones.csv,text/csv,2023,237568,2024-05-17T12:27:56.000000,2024-05-23T10:44:10.000000,http://datos.gob.es/kos/sector-publico/sector/cultura-ocio
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-24-adicciones, CAD, tratamiento.csv",text/csv,2024. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-20-adicciones, CAD, tratamiento.csv",text/csv,2023. Por distrito,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-22-adicciones, CAD, tratamiento.csv",text/csv,2023. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-16-adicciones, CAD, tratamiento.csv",text/csv,2022. Por distrito,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-18-adicciones, CAD, tratamiento.csv",text/csv,2022. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-12-adicciones, CAD, tratamiento.csv",text/csv,2021. Por distrito,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-14-adicciones, CAD, tratamiento.csv",text/csv,2021. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-8-adicciones, CAD, tratamiento.csv",text/csv,2020. Por distrito,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-10-adicciones, CAD, tratamiento.csv",text/csv,2020. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-4-adicciones, CAD, tratamiento.csv",text/csv,2019. Por distrito,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-6-adicciones, CAD, tratamiento.csv",text/csv,2019. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento.csv",text/csv,2018. Por distrito,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
"https://datos.madrid.es/egob/catalogo/300681-0-adicciones, CAD, tratamiento",Madrid Salud. Personas en tratamiento en los centros de atención a las adicciones (CAD),"https://datos.madrid.es/egob/catalogo/300681-2-adicciones, CAD, tratamiento.csv",text/csv,2018. Por centro,1024,2024-04-29T13:21:01.000000,2024-08-28T10:39:01.000000,http://datos.gob.es/kos/sector-publico/sector/salud
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-16-servicios-sociales-problematicas.csv,text/csv,2024,11432960,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-13-servicios-sociales-problematicas.csv,text/csv,2023,11001856,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-10-servicios-sociales-problematicas.csv,text/csv,2022,11401216,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-7-servicios-sociales-problematicas.csv,text/csv,2021,10140672,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-4-servicios-sociales-problematicas.csv,text/csv,2020,11059200,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300680-0-servicios-sociales-problematicas,Problemáticas sociales identificadas en Centros de Servicios Sociales Atención Social Primaria,https://datos.madrid.es/egob/catalogo/300680-1-servicios-sociales-problematicas.csv,text/csv,2019,11600896,2024-04-30T08:45:56.000000,2024-12-14T07:38:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300679-0-formacion-CIFSE-emergencias,Planes de formación del Centro Integral de Formación de Seguridad y Emergencias (CIFSE),https://datos.madrid.es/egob/catalogo/300679-0-formacion-CIFSE-emergencias.csv,text/csv,2024,55296,2024-04-19T09:02:50.000000,2024-04-19T13:37:27.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300679-0-formacion-CIFSE-emergencias,Planes de formación del Centro Integral de Formación de Seguridad y Emergencias (CIFSE),https://datos.madrid.es/egob/catalogo/300679-2-formacion-CIFSE-emergencias.csv,text/csv,2023,65536,2024-04-19T09:02:50.000000,2024-04-19T13:37:27.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300679-0-formacion-CIFSE-emergencias,Planes de formación del Centro Integral de Formación de Seguridad y Emergencias (CIFSE),https://datos.madrid.es/egob/catalogo/300679-4-formacion-CIFSE-emergencias.csv,text/csv,2022,52224,2024-04-19T09:02:50.000000,2024-04-19T13:37:27.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300679-0-formacion-CIFSE-emergencias,Planes de formación del Centro Integral de Formación de Seguridad y Emergencias (CIFSE),https://datos.madrid.es/egob/catalogo/300679-6-formacion-CIFSE-emergencias.csv,text/csv,2021,41984,2024-04-19T09:02:50.000000,2024-04-19T13:37:27.000000,http://datos.gob.es/kos/sector-publico/sector/seguridad
https://datos.madrid.es/egob/catalogo/300675-0-Valdemingomez-biogas-biometano,Parque Tecnológico de Valdemingómez (PTV): biogás y biometano generado a partir de los residuos,https://datos.madrid.es/egob/catalogo/300675-0-Valdemingomez-biogas-biometano.csv,text/csv,Datos desde 2020,3072,2024-03-12T16:09:32.000000,2024-10-16T14:09:52.000000,http://datos.gob.es/kos/sector-publico/sector/medio-ambiente
https://datos.madrid.es/egob/catalogo/300674-0-energia-Valdemingomez,Parque Tecnológico de Valdemingómez (PTV): energía eléctrica generada a partir de los residuos,https://datos.madrid.es/egob/catalogo/300674-1-energia-Valdemingomez.csv,text/csv,Series de datos desde 2020,3072,2024-03-12T13:25:03.000000,2024-10-16T14:17:08.000000,http://datos.gob.es/kos/sector-publico/sector/medio-ambiente
https://datos.madrid.es/egob/catalogo/300673-0-recuperacion-Valdemingomez,Parque Tecnológico de Valdemingómez (PTV): recuperación de materiales,https://datos.madrid.es/egob/catalogo/300673-1-recuperacion-Valdemingomez.csv,text/csv,Recuperación de materiales desde 2020,101376,2024-03-12T12:58:06.000000,2024-10-16T14:22:02.000000,http://datos.gob.es/kos/sector-publico/sector/medio-ambiente
https://datos.madrid.es/egob/catalogo/300671-0-residuos-Valdemingomez,Parque Tecnológico de Valdemingómez (PTV): entradas de residuos,https://datos.madrid.es/egob/catalogo/300671-0-residuos-Valdemingomez.csv,text/csv,Entradas de residuos desde 2020,1596416,2024-04-16T13:59:11.000000,2024-10-16T14:13:45.000000,http://datos.gob.es/kos/sector-publico/sector/medio-ambiente
https://datos.madrid.es/egob/catalogo/300669-0-encuesta-agentes-movilidad,Estudio de Satisfacción de las personas usuarias del Servicio de los Agentes de Movilidad 2023,https://datos.madrid.es/egob/catalogo/300669-1-encuesta-agentes-movilidad.csv,text/csv,2023,116736,2024-02-22T12:40:30.000000,2024-03-12T10:27:47.000000,http://datos.gob.es/kos/sector-publico/sector/medio-ambiente
https://datos.madrid.es/egob/catalogo/300667-0-encuesta-apartamentos-mayores,Estudio de satisfacción de las personas usuarias de los Apartamentos  Municipales para Mayores,https://datos.madrid.es/egob/catalogo/300667-0-encuesta-apartamentos-mayores.csv,text/csv,Resultado de la encuesta. 2023,22528,2024-02-02T11:08:57.000000,2024-02-02T11:09:22.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300664-0-piscinas-comunidades-temporada,Piscinas de comunidades de vecinos,https://datos.madrid.es/egob/catalogo/300664-1-piscinas-comunidades-temporada.csv,text/csv,2024 (18 Enero),679936,2024-01-10T15:21:18.000000,2024-01-18T14:57:00.000000,http://datos.gob.es/kos/sector-publico/sector/economia
https://datos.madrid.es/egob/catalogo/300660-0-protocolarios-viajes-2023-2027,Gastos protocolarios y de viajes (Corporación 2023-2027),https://datos.madrid.es/egob/catalogo/300660-4-protocolarios-viajes-2023-2027.csv,text/csv,2024. Gastos protocolarios,50176,2023-11-17T09:29:18.000000,2024-11-11T13:23:03.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300660-0-protocolarios-viajes-2023-2027,Gastos protocolarios y de viajes (Corporación 2023-2027),https://datos.madrid.es/egob/catalogo/300660-6-protocolarios-viajes-2023-2027.csv,text/csv,2024. Gastos de viajes,177152,2023-11-17T09:29:18.000000,2024-11-11T13:23:03.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300660-0-protocolarios-viajes-2023-2027,Gastos protocolarios y de viajes (Corporación 2023-2027),https://datos.madrid.es/egob/catalogo/300660-0-protocolarios-viajes-2023-2027.csv,text/csv,2023. Gastos protocolarios,19456,2023-11-17T09:29:18.000000,2024-11-11T13:23:03.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300660-0-protocolarios-viajes-2023-2027,Gastos protocolarios y de viajes (Corporación 2023-2027),https://datos.madrid.es/egob/catalogo/300660-2-protocolarios-viajes-2023-2027.csv,text/csv,2023. Gastos de viajes,173056,2023-11-17T09:29:18.000000,2024-11-11T13:23:03.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300659-0-EMT-encuesta-bus rapid,Estudio de satisfacción de los clientes de la línea Bus Rapid BR1,https://datos.madrid.es/egob/catalogo/300659-0-EMT-encuesta-bus rapid.csv,text/csv,Resultado de la encuesta,43008,2023-11-13T09:50:51.000000,2023-11-13T09:57:06.000000,http://datos.gob.es/kos/sector-publico/sector/transporte
https://datos.madrid.es/egob/catalogo/300650-0-encuesta-satisfaccion-piragüismo,Estudio de Satisfacción de las personas participantes en el programa de Piragüismo,https://datos.madrid.es/egob/catalogo/300650-2-encuesta-satisfaccion-piragüismo.csv,text/csv,2024,22528,2023-10-30T14:10:47.000000,2024-12-10T16:29:50.000000,http://datos.gob.es/kos/sector-publico/sector/deporte
https://datos.madrid.es/egob/catalogo/300650-0-encuesta-satisfaccion-piragüismo,Estudio de Satisfacción de las personas participantes en el programa de Piragüismo,https://datos.madrid.es/egob/catalogo/300650-0-encuesta-satisfaccion-piragüismo.csv,text/csv,2023,30720,2023-10-30T14:10:47.000000,2024-12-10T16:29:50.000000,http://datos.gob.es/kos/sector-publico/sector/deporte
https://datos.madrid.es/egob/catalogo/300648-0-variedades-rosaleda,Variedades de rosas en la Rosaleda del Parque del Oeste,https://datos.madrid.es/egob/catalogo/300648-2-variedades-rosaleda.csv,text/csv,2024,57344,2023-10-25T10:03:46.000000,2024-10-01T16:17:17.000000,http://datos.gob.es/kos/sector-publico/sector/medio-ambiente
https://datos.madrid.es/egob/catalogo/300648-0-variedades-rosaleda,Variedades de rosas en la Rosaleda del Parque del Oeste,https://datos.madrid.es/egob/catalogo/300648-0-variedades-rosaleda.csv,text/csv,2023,57344,2023-10-25T10:03:46.000000,2024-10-01T16:17:17.000000,http://datos.gob.es/kos/sector-publico/sector/medio-ambiente
https://datos.madrid.es/egob/catalogo/300644-0-estudio-familias,Estudio de satisfacción de participantes en la Red de Espacios de Ocio Autogestionados por Adolescentes El Enredadero,https://datos.madrid.es/egob/catalogo/300644-0-estudio-familias.csv,text/csv,2022,22528,2023-07-05T14:47:31.000000,2023-07-05T14:48:00.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/50055-0-fuentes-mascotas,Fuentes de agua para mascotas,https://datos.madrid.es/egob/catalogo/50055-4-fuentes-mascotas.csv,text/csv,2024,47104,2023-09-09T07:30:41.000000,2024-12-14T07:31:03.000000,http://datos.gob.es/kos/sector-publico/sector/ciencia-tecnologia
https://datos.madrid.es/egob/catalogo/50055-0-fuentes-mascotas,Fuentes de agua para mascotas,https://datos.madrid.es/egob/catalogo/50055-1-fuentes-mascotas.csv,text/csv,2023,32768,2023-09-09T07:30:41.000000,2024-12-14T07:31:03.000000,http://datos.gob.es/kos/sector-publico/sector/ciencia-tecnologia
https://datos.madrid.es/egob/catalogo/300642-0-estudio-familias,Estudio de satisfacción de familias usuarias de los centros Casa Grande,https://datos.madrid.es/egob/catalogo/300642-7-estudio-familias.csv,text/csv,Resultado de la encuesta. 2023,56320,2023-06-20T09:44:42.000000,2024-09-06T08:13:44.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300642-0-estudio-familias,Estudio de satisfacción de familias usuarias de los centros Casa Grande,https://datos.madrid.es/egob/catalogo/300642-1-estudio-familias.csv,text/csv,Resultado de la encuesta. 2022,8192,2023-06-20T09:44:42.000000,2024-09-06T08:13:44.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300642-0-estudio-familias,Estudio de satisfacción de familias usuarias de los centros Casa Grande,https://datos.madrid.es/egob/catalogo/300642-3-estudio-familias.csv,text/csv,Resultado de la encuesta. 2021,33792,2023-06-20T09:44:42.000000,2024-09-06T08:13:44.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300642-0-estudio-familias,Estudio de satisfacción de familias usuarias de los centros Casa Grande,https://datos.madrid.es/egob/catalogo/300642-5-estudio-familias.csv,text/csv,Resultado de la encuesta. 2020,26624,2023-06-20T09:44:42.000000,2024-09-06T08:13:44.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300634-0-encuesta-triatlon,Encuesta de satisfacción de participantes en el programa Triatlón,https://datos.madrid.es/egob/catalogo/300634-4-encuesta-triatlon.csv,text/csv,Resultado de la encuesta. 2024,13312,2023-05-29T16:23:18.000000,2024-12-10T16:15:17.000000,http://datos.gob.es/kos/sector-publico/sector/deporte
https://datos.madrid.es/egob/catalogo/300634-0-encuesta-triatlon,Encuesta de satisfacción de participantes en el programa Triatlón,https://datos.madrid.es/egob/catalogo/300634-2-encuesta-triatlon.csv,text/csv,Resultado de la encuesta. 2023,25600,2023-05-29T16:23:18.000000,2024-12-10T16:15:17.000000,http://datos.gob.es/kos/sector-publico/sector/deporte
https://datos.madrid.es/egob/catalogo/300634-0-encuesta-triatlon,Encuesta de satisfacción de participantes en el programa Triatlón,https://datos.madrid.es/egob/catalogo/300634-0-encuesta-triatlon.csv,text/csv,Resultado de la encuesta. 2022,27648,2023-05-29T16:23:18.000000,2024-12-10T16:15:17.000000,http://datos.gob.es/kos/sector-publico/sector/deporte
https://datos.madrid.es/egob/catalogo/300630-0-encuesta-servicio-podología,Estudio de Satisfacción de las personas usuarias del Servicio de Podología,https://datos.madrid.es/egob/catalogo/300630-3-encuesta-servicio-podología.csv,text/csv,Resultado de la encuesta. 2024,449536,2023-05-08T11:29:33.000000,2024-04-18T12:24:35.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300630-0-encuesta-servicio-podología,Estudio de Satisfacción de las personas usuarias del Servicio de Podología,https://datos.madrid.es/egob/catalogo/300630-1-encuesta-servicio-podología.csv,text/csv,Resultado de la encuesta. 2022,461824,2023-05-08T11:29:33.000000,2024-04-18T12:24:35.000000,http://datos.gob.es/kos/sector-publico/sector/sociedad-bienestar
https://datos.madrid.es/egob/catalogo/300629-0-cita_previa_encuesta,Estudio de satisfacción de la ciudadanía con el servicio de cita previa,https://datos.madrid.es/egob/catalogo/300629-7-cita_previa_encuesta.csv,text/csv,Resultado de la encuesta (2024),48128,2023-04-26T16:18:20.000000,2024-12-13T11:21:10.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300629-0-cita_previa_encuesta,Estudio de satisfacción de la ciudadanía con el servicio de cita previa,https://datos.madrid.es/egob/catalogo/300629-5-cita_previa_encuesta.csv,text/csv,Diseño de registro (2024),4096,2023-04-26T16:18:20.000000,2024-12-13T11:21:10.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300629-0-cita_previa_encuesta,Estudio de satisfacción de la ciudadanía con el servicio de cita previa,https://datos.madrid.es/egob/catalogo/300629-9-cita_previa_encuesta.csv,text/csv,Resultado de la encuesta (2023),116736,2023-04-26T16:18:20.000000,2024-12-13T11:21:10.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300629-0-cita_previa_encuesta,Estudio de satisfacción de la ciudadanía con el servicio de cita previa,https://datos.madrid.es/egob/catalogo/300629-11-cita_previa_encuesta.csv,text/csv,Resultado de la encuesta (2022),115712,2023-04-26T16:18:20.000000,2024-12-13T11:21:10.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300624-0-ejecucion-presupuestaria-histori,Presupuestos. Ejecución mensual histórico,https://datos.madrid.es/egob/catalogo/300624-355-ejecucion-presupuestaria-histori.csv,text/csv,2023. AYUNTAMIENTO Y OOAA (a 31 de diciembre de 2023). INGRESOS,35840,2023-04-12T14:32:58.000000,2024-03-22T13:03:12.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300624-0-ejecucion-presupuestaria-histori,Presupuestos. Ejecución mensual histórico,https://datos.madrid.es/egob/catalogo/300624-357-ejecucion-presupuestaria-histori.csv,text/csv,2023. AYUNTAMIENTO Y OOAA (a 31 de diciembre de 2023). GASTOS,1776640,2023-04-12T14:32:58.000000,2024-03-22T13:03:12.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300624-0-ejecucion-presupuestaria-histori,Presupuestos. Ejecución mensual histórico,https://datos.madrid.es/egob/catalogo/300624-359-ejecucion-presupuestaria-histori.csv,text/csv,2023. AYUNTAMIENTO Y OOAA (a 31 de diciembre de 2023). INVERSIONES,940032,2023-04-12T14:32:58.000000,2024-03-22T13:03:12.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300624-0-ejecucion-presupuestaria-histori,Presupuestos. Ejecución mensual histórico,https://datos.madrid.es/egob/catalogo/300624-217-ejecucion-presupuestaria-histori.csv,text/csv,2023. AYUNTAMIENTO Y OOAA (a 30 de noviembre de 2023). INGRESOS,34816,2023-04-12T14:32:58.000000,2024-03-22T13:03:12.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300624-0-ejecucion-presupuestaria-histori,Presupuestos. Ejecución mensual histórico,https://datos.madrid.es/egob/catalogo/300624-219-ejecucion-presupuestaria-histori.csv,text/csv,2023. AYUNTAMIENTO Y OOAA (a 30 de noviembre de 2023). GASTOS,1769472,2023-04-12T14:32:58.000000,2024-03-22T13:03:12.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
https://datos.madrid.es/egob/catalogo/300624-0-ejecucion-presupuestaria-histori,Presupuestos. Ejecución mensual histórico,https://datos.madrid.es/egob/catalogo/300624-221-ejecucion-presupuestaria-histori.csv,text/csv,2023. AYUNTAMIENTO Y OOAA (a 30 de noviembre de 2023). INVERSIONES,877568,2023-04-12T14:32:58.000000,2024-03-22T13:03:12.000000,http://datos.gob.es/kos/sector-publico/sector/sector-publico
